case_id,case_arrival,burn_in_period,case_arrival_dt,case_assigned,resource,case_topic,initial_delay,est_NPS_priority,est_NPS,est_throughput_time,event_no,activity,activity_start,activity_end,activity_start_dt,activity_end_dt,activity_start_delay,activity_end_delay,duration,duration_delayed,case_status,F_priority_scheme,F_number_of_agents,seed,simulated_NPS,simulated_NPS_priority,simulated_throughput_time
3,1.4622464837406306,False,07/02/2018 11:05:38,2.020833333333333,1,2,1.8710935162593696,0.9902550654999995,8.4902550655,1.5382574665170585,1,Interaction,3.33334,3.7067675410679155,01/04/2018 08:00:00,01/04/2018 16:57:44,0.35126589358681565,0,0.3734275410679153,0.35126589358681565,closed,SRTF,2,42,9,1.9376999312229444,3.628422838420082
3,1.4622464837406306,False,07/02/2018 11:05:38,2.020833333333333,1,2,1.8710935162593696,0.9902550654999995,8.4902550655,1.5382574665170585,2,Email,3.7067675410679155,4.129400340305276,01/04/2018 16:57:44,01/05/2018 03:06:20,0.0,0,0.4226327992373605,0.0,closed,SRTF,2,42,9,1.9376999312229444,3.628422838420082
3,1.4622464837406306,False,07/02/2018 11:05:38,2.020833333333333,1,2,1.8710935162593696,0.9902550654999995,8.4902550655,1.5382574665170585,3,Email,4.33334,4.629363840333346,01/05/2018 08:00:00,01/05/2018 15:06:17,0.2039396596947241,0,0.2960238403333462,0.2039396596947241,closed,SRTF,2,42,9,1.9376999312229444,3.628422838420082
3,1.4622464837406306,False,07/02/2018 11:05:38,2.020833333333333,1,2,1.8710935162593696,0.9902550654999995,8.4902550655,1.5382574665170585,4,END,4.629363840333346,5.090669322160712,01/05/2018 15:06:17,01/06/2018 02:10:33,0.0,0,0.46130548182736636,0.0,closed,SRTF,2,42,9,1.9376999312229444,3.628422838420082
9,3.125489903291915,False,07/04/2018 03:00:42,4.020833333333334,1,2,4.298519418868797,1.0397338980199997,8.53973389802,0.9128178975665663,5,END,10.33334,10.674952005966938,01/11/2018 08:00:00,01/11/2018 16:11:55,0.30056644769337765,0,0.3416120059669378,0.30056644769337765,closed,SRTF,2,42,9,1.6201908960916356,7.549462102675023
9,3.125489903291915,False,07/04/2018 03:00:42,4.020833333333334,1,2,4.298519418868797,1.0397338980199997,8.53973389802,0.9128178975665663,3,Email,9.33334,9.714275335017755,01/10/2018 08:00:00,01/10/2018 17:08:33,0.5812875519506575,0,0.3809353350177542,0.5812875519506575,closed,SRTF,2,42,9,1.6201908960916356,7.549462102675023
9,3.125489903291915,False,07/04/2018 03:00:42,4.020833333333334,1,2,4.298519418868797,1.0397338980199997,8.53973389802,0.9128178975665663,4,Email,9.714275335017755,10.032773552306622,01/10/2018 17:08:33,01/11/2018 00:47:11,0.0,0,0.3184982172888671,0.0,closed,SRTF,2,42,9,1.6201908960916356,7.549462102675023
9,3.125489903291915,False,07/04/2018 03:00:42,4.020833333333334,1,2,4.298519418868797,1.0397338980199997,8.53973389802,0.9128178975665663,1,Interaction,7.424009322160712,7.861416194295372,01/08/2018 10:10:34,01/08/2018 20:40:26,2.33334,0,0.4374068721346597,2.33334,closed,SRTF,2,42,9,1.6201908960916356,7.549462102675023
9,3.125489903291915,False,07/04/2018 03:00:42,4.020833333333334,1,2,4.298519418868797,1.0397338980199997,8.53973389802,0.9128178975665663,2,Email,8.33334,8.752052448049342,01/09/2018 08:00:00,01/09/2018 18:02:57,0.47192380570462805,0,0.41871244804934243,0.47192380570462805,closed,SRTF,2,42,9,1.6201908960916356,7.549462102675023
10,3.1299610697851303,False,07/04/2018 03:07:08,4.020833333333334,0,0,1.5746504143076372,1.0397338980199997,8.53973389802,0.9128178975665663,1,Interaction,4.7046114840927675,5.006896715793005,01/05/2018 16:54:38,01/06/2018 00:09:55,0.0,0,0.3022852317002373,0.0,closed,SRTF,2,42,9,1.7609965217065096,5.477494056355811
10,3.1299610697851303,False,07/04/2018 03:07:08,4.020833333333334,0,0,1.5746504143076372,1.0397338980199997,8.53973389802,0.9128178975665663,2,Email,7.340236715793004,7.697880856023553,01/08/2018 08:09:56,01/08/2018 16:44:56,2.33334,0,0.3576441402305484,2.33334,closed,SRTF,2,42,9,1.7609965217065096,5.477494056355811
10,3.1299610697851303,False,07/04/2018 03:07:08,4.020833333333334,0,0,1.5746504143076372,1.0397338980199997,8.53973389802,0.9128178975665663,3,Email,7.697880856023553,8.04772764101695,01/08/2018 16:44:56,01/09/2018 01:08:43,0.0,0,0.3498467849933969,0.0,closed,SRTF,2,42,9,1.7609965217065096,5.477494056355811
10,3.1299610697851303,False,07/04/2018 03:07:08,4.020833333333334,0,0,1.5746504143076372,1.0397338980199997,8.53973389802,0.9128178975665663,4,END,8.33334,8.607455126140941,01/09/2018 08:00:00,01/09/2018 14:34:44,0.2856123589830502,0,0.2741151261409407,0.2856123589830502,closed,SRTF,2,42,9,1.7609965217065096,5.477494056355811
12,4.099827964369958,False,07/05/2018 02:23:45,10.020833333333332,1,6,6.57512404159698,1.0459429431699991,8.54594294317,0.8549431250951786,4,Email,14.343936848143933,14.686534242358299,01/15/2018 08:15:16,01/15/2018 16:28:36,2.33334,0,0.3425973942143648,2.33334,closed,SRTF,2,42,4,3.6786142664374584,11.606941131642738
12,4.099827964369958,False,07/05/2018 02:23:45,10.020833333333332,1,6,6.57512404159698,1.0459429431699991,8.54594294317,0.8549431250951786,1,Interaction,10.674952005966938,11.121579574828942,01/11/2018 16:11:55,01/12/2018 02:55:04,0.0,0,0.4466275688620041,0.0,closed,SRTF,2,42,4,3.6786142664374584,11.606941131642738
12,4.099827964369958,False,07/05/2018 02:23:45,10.020833333333332,1,6,6.57512404159698,1.0459429431699991,8.54594294317,0.8549431250951786,2,Email,11.33334,11.618233582350612,01/12/2018 08:00:00,01/12/2018 14:50:15,0.2117604251710577,0,0.2848935823506119,0.2117604251710577,closed,SRTF,2,42,4,3.6786142664374584,11.606941131642738
12,4.099827964369958,False,07/05/2018 02:23:45,10.020833333333332,1,6,6.57512404159698,1.0459429431699991,8.54594294317,0.8549431250951786,3,Email,11.618233582350612,12.010596848143933,01/12/2018 14:50:15,01/13/2018 00:15:15,0.0,0,0.39236326579332037,0.0,closed,SRTF,2,42,4,3.6786142664374584,11.606941131642738
12,4.099827964369958,False,07/05/2018 02:23:45,10.020833333333332,1,6,6.57512404159698,1.0459429431699991,8.54594294317,0.8549431250951786,5,Email,14.686534242358299,14.952649269012628,01/15/2018 16:28:36,01/15/2018 22:51:48,0.0,0,0.2661150266543288,0.0,closed,SRTF,2,42,4,3.6786142664374584,11.606941131642738
12,4.099827964369958,False,07/05/2018 02:23:45,10.020833333333332,1,6,6.57512404159698,1.0459429431699991,8.54594294317,0.8549431250951786,6,END,15.33334,15.706769096012698,01/16/2018 08:00:00,01/16/2018 16:57:44,0.3806907309873718,0,0.3734290960126987,0.3806907309873718,closed,SRTF,2,42,4,3.6786142664374584,11.606941131642738
15,5.1274646576716005,False,07/06/2018 03:03:32,10.020833333333332,0,1,5.555956493174577,1.0397984075799993,8.53979840758,0.9121969203301914,5,Email,15.33334,15.714807193909104,01/16/2018 08:00:00,01/16/2018 17:09:19,0.5180708707288579,0,0.3814671939091049,0.5180708707288579,closed,SRTF,2,42,5,2.1669084900810365,10.953948592412805
15,5.1274646576716005,False,07/06/2018 03:03:32,10.020833333333332,0,1,5.555956493174577,1.0397984075799993,8.53979840758,0.9121969203301914,4,Email,14.393399412842166,14.815269129271142,01/15/2018 09:26:29,01/15/2018 19:33:59,2.33334,0,0.421869716428976,2.33334,closed,SRTF,2,42,5,2.1669084900810365,10.953948592412805
15,5.1274646576716005,False,07/06/2018 03:03:32,10.020833333333332,0,1,5.555956493174577,1.0397984075799993,8.53979840758,0.9121969203301914,6,END,15.714807193909104,16.081413250084406,01/16/2018 17:09:19,01/17/2018 01:57:14,0.0,0,0.36660605617530245,0.0,closed,SRTF,2,42,5,2.1669084900810365,10.953948592412805
15,5.1274646576716005,False,07/06/2018 03:03:32,10.020833333333332,0,1,5.555956493174577,1.0397984075799993,8.53979840758,0.9121969203301914,2,Email,11.33334,11.675050572830102,01/12/2018 08:00:00,01/12/2018 16:12:04,0.30897877009101676,0,0.34171057283010253,0.30897877009101676,closed,SRTF,2,42,5,2.1669084900810365,10.953948592412805
15,5.1274646576716005,False,07/06/2018 03:03:32,10.020833333333332,0,1,5.555956493174577,1.0397984075799993,8.53979840758,0.9121969203301914,1,Interaction,10.683421150846177,11.024361229908983,01/11/2018 16:24:07,01/12/2018 00:35:04,0.0,0,0.34094007906280566,0.0,closed,SRTF,2,42,5,2.1669084900810365,10.953948592412805
15,5.1274646576716005,False,07/06/2018 03:03:32,10.020833333333332,0,1,5.555956493174577,1.0397984075799993,8.53979840758,0.9121969203301914,3,Email,11.675050572830102,12.060059412842167,01/12/2018 16:12:04,01/13/2018 01:26:29,0.0,0,0.385008840012065,0.0,closed,SRTF,2,42,5,2.1669084900810365,10.953948592412805
17,6.015803437342916,False,07/07/2018 00:22:45,8.020833333333332,0,0,2.5916516887980254,1.0583610334699998,8.55836103347,0.7499611017939336,3,Email,9.671711946303338,10.052676692566056,01/10/2018 16:07:15,01/11/2018 01:15:51,0.0,0,0.3809647462627185,0.0,closed,SRTF,2,42,6,1.8569646619424587,4.667617713503262
17,6.015803437342916,False,07/07/2018 00:22:45,8.020833333333332,0,0,2.5916516887980254,1.0583610334699998,8.55836103347,0.7499611017939336,4,END,10.33334,10.683421150846177,01/11/2018 08:00:00,01/11/2018 16:24:07,0.280663307433944,0,0.3500811508461771,0.280663307433944,closed,SRTF,2,42,6,1.8569646619424587,4.667617713503262
17,6.015803437342916,False,07/07/2018 00:22:45,8.020833333333332,0,0,2.5916516887980254,1.0583610334699998,8.55836103347,0.7499611017939336,1,Interaction,8.607455126140941,8.968369200029066,01/09/2018 14:34:44,01/09/2018 23:14:27,0.0,0,0.3609140738881247,0.0,closed,SRTF,2,42,6,1.8569646619424587,4.667617713503262
17,6.015803437342916,False,07/07/2018 00:22:45,8.020833333333332,0,0,2.5916516887980254,1.0583610334699998,8.55836103347,0.7499611017939336,2,Interaction,9.33334,9.671711946303338,01/10/2018 08:00:00,01/10/2018 16:07:15,0.3649707999709338,0,0.33837194630333856,0.3649707999709338,closed,SRTF,2,42,6,1.8569646619424587,4.667617713503262
23,9.221434707534526,False,07/10/2018 05:18:51,21.020833333333336,0,0,13.523747518966994,1.0273480624999998,8.5273480625,1.0402220892286538,1,Interaction,22.74518222650152,23.125903610738614,01/23/2018 17:53:03,01/24/2018 03:01:18,0.0,0,0.38072138423709656,0.0,closed,SRTF,2,42,10,6.790708346646591,15.348875979941907
23,9.221434707534526,False,07/10/2018 05:18:51,21.020833333333336,0,0,13.523747518966994,1.0273480624999998,8.5273480625,1.0402220892286538,2,Email,23.33334,23.71035771453856,01/24/2018 08:00:00,01/24/2018 17:02:54,0.20743638926138558,0,0.3770177145385611,0.20743638926138558,closed,SRTF,2,42,10,6.790708346646591,15.348875979941907
23,9.221434707534526,False,07/10/2018 05:18:51,21.020833333333336,0,0,13.523747518966994,1.0273480624999998,8.5273480625,1.0402220892286538,3,Email,23.71035771453856,24.097230144421104,01/24/2018 17:02:54,01/25/2018 02:20:00,0.0,0,0.3868724298825457,0.0,closed,SRTF,2,42,10,6.790708346646591,15.348875979941907
23,9.221434707534526,False,07/10/2018 05:18:51,21.020833333333336,0,0,13.523747518966994,1.0273480624999998,8.5273480625,1.0402220892286538,4,END,24.33334,24.570310687476432,01/25/2018 08:00:00,01/25/2018 13:41:14,0.2361098555788959,0,0.23697068747643318,0.2361098555788959,closed,SRTF,2,42,10,6.790708346646591,15.348875979941907
24,9.234682565807288,False,07/10/2018 05:37:56,15.020833333333332,0,6,7.098657434192711,1.0273480624999998,8.5273480625,1.0402220892286538,3,Email,17.33334,17.710058070900217,01/18/2018 08:00:00,01/18/2018 17:02:29,0.2696474463234931,0,0.3767180709002185,0.2696474463234931,closed,SRTF,2,42,10,5.500945850487245,9.486904249944677
24,9.234682565807288,False,07/10/2018 05:37:56,15.020833333333332,0,6,7.098657434192711,1.0273480624999998,8.5273480625,1.0402220892286538,5,END,18.33334,18.721586815751966,01/19/2018 08:00:00,01/19/2018 17:19:05,0.2942139987870969,0,0.3882468157519645,0.2942139987870969,closed,SRTF,2,42,10,5.500945850487245,9.486904249944677
24,9.234682565807288,False,07/10/2018 05:37:56,15.020833333333332,0,6,7.098657434192711,1.0273480624999998,8.5273480625,1.0402220892286538,1,Interaction,16.33334,16.670435570165814,01/17/2018 08:00:00,01/17/2018 16:05:25,0.251926749915594,0,0.33709557016581543,0.251926749915594,closed,SRTF,2,42,10,5.500945850487245,9.486904249944677
24,9.234682565807288,False,07/10/2018 05:37:56,15.020833333333332,0,6,7.098657434192711,1.0273480624999998,8.5273480625,1.0402220892286538,2,Interaction,16.670435570165814,17.063692553676507,01/17/2018 16:05:25,01/18/2018 01:31:43,0.0,0,0.3932569835106913,0.0,closed,SRTF,2,42,10,5.500945850487245,9.486904249944677
24,9.234682565807288,False,07/10/2018 05:37:56,15.020833333333332,0,6,7.098657434192711,1.0273480624999998,8.5273480625,1.0402220892286538,4,Email,17.710058070900217,18.039126001212903,01/18/2018 17:02:29,01/19/2018 00:56:20,0.0,0,0.32906793031268655,0.0,closed,SRTF,2,42,10,5.500945850487245,9.486904249944677
30,11.054144924333126,False,07/12/2018 01:17:58,14.020833333333332,1,2,4.652624171679571,1.0521197335399997,8.55211973354,0.8010074903511512,8,END,21.423187927023687,21.765368827926668,01/22/2018 10:09:23,01/22/2018 18:22:07,2.33334,0,0.3421809009029805,2.33334,closed,SRTF,2,42,9,1.803349447981951,10.711223903593542
30,11.054144924333126,False,07/12/2018 01:17:58,14.020833333333332,1,2,4.652624171679571,1.0521197335399997,8.55211973354,0.8010074903511512,1,Interaction,15.706769096012698,16.048256010945284,01/16/2018 16:57:44,01/17/2018 01:09:29,0.0,0,0.34148691493258687,0.0,closed,SRTF,2,42,9,1.803349447981951,10.711223903593542
30,11.054144924333126,False,07/12/2018 01:17:58,14.020833333333332,1,2,4.652624171679571,1.0521197335399997,8.55211973354,0.8010074903511512,2,Email,16.33334,16.669310878790757,01/17/2018 08:00:00,01/17/2018 16:03:48,0.28508398905471594,0,0.33597087879075754,0.28508398905471594,closed,SRTF,2,42,9,1.803349447981951,10.711223903593542
30,11.054144924333126,False,07/12/2018 01:17:58,14.020833333333332,1,2,4.652624171679571,1.0521197335399997,8.55211973354,0.8010074903511512,3,Email,16.669310878790757,16.94064280223193,01/17/2018 16:03:48,01/17/2018 22:34:31,0.0,0,0.27133192344117535,0.0,closed,SRTF,2,42,9,1.803349447981951,10.711223903593542
30,11.054144924333126,False,07/12/2018 01:17:58,14.020833333333332,1,2,4.652624171679571,1.0521197335399997,8.55211973354,0.8010074903511512,4,Email,17.33334,17.72271324973763,01/18/2018 08:00:00,01/18/2018 17:20:42,0.39269719776806894,0,0.3893732497376301,0.39269719776806894,closed,SRTF,2,42,9,1.803349447981951,10.711223903593542
30,11.054144924333126,False,07/12/2018 01:17:58,14.020833333333332,1,2,4.652624171679571,1.0521197335399997,8.55211973354,0.8010074903511512,5,Email,17.72271324973763,18.115318012815106,01/18/2018 17:20:42,01/19/2018 02:46:03,0.0,0,0.392604763077476,0.0,closed,SRTF,2,42,9,1.803349447981951,10.711223903593542
30,11.054144924333126,False,07/12/2018 01:17:58,14.020833333333332,1,2,4.652624171679571,1.0521197335399997,8.55211973354,0.8010074903511512,6,Email,18.33334,18.66724130607401,01/19/2018 08:00:00,01/19/2018 16:00:49,0.21802198718489435,0,0.3339013060740117,0.21802198718489435,closed,SRTF,2,42,9,1.803349447981951,10.711223903593542
30,11.054144924333126,False,07/12/2018 01:17:58,14.020833333333332,1,2,4.652624171679571,1.0521197335399997,8.55211973354,0.8010074903511512,7,Email,18.66724130607401,19.089847927023687,01/19/2018 16:00:49,01/20/2018 02:09:22,0.0,0,0.4226066209496744,0.0,closed,SRTF,2,42,9,1.803349447981951,10.711223903593542
34,17.17795176484859,False,07/18/2018 04:16:15,18.020833333333336,0,1,1.5436350509033758,1.0335571076499992,8.53355710765,0.9742757360404487,3,END,22.33334,22.74518222650152,01/23/2018 08:00:00,01/23/2018 17:53:03,0.5356591601146479,0,0.41184222650151947,0.5356591601146479,closed,SRTF,2,42,8,0.9757230982409499,5.56723046165293
34,17.17795176484859,False,07/18/2018 04:16:15,18.020833333333336,0,1,1.5436350509033758,1.0335571076499992,8.53355710765,0.9742757360404487,1,Interaction,18.721586815751966,19.12054298929269,01/19/2018 17:19:05,01/20/2018 02:53:34,0.0,0,0.3989561735407258,0.0,closed,SRTF,2,42,8,0.9757230982409499,5.56723046165293
34,17.17795176484859,False,07/18/2018 04:16:15,18.020833333333336,0,1,1.5436350509033758,1.0335571076499992,8.53355710765,0.9742757360404487,2,Email,21.45388298929269,21.797680839885352,01/22/2018 10:53:35,01/22/2018 19:08:39,2.33334,0,0.3437978505926628,2.33334,closed,SRTF,2,42,8,0.9757230982409499,5.56723046165293
35,17.222125291053473,False,07/18/2018 05:19:51,19.020833333333336,1,1,5.111214708946527,1.0273803172800005,8.52738031728,1.039868237765361,1,Email,22.33334,22.738511836991215,01/23/2018 08:00:00,01/23/2018 17:43:27,0.5679711720733318,0,0.40517183699121345,0.5679711720733318,closed,SRTF,2,42,8,0.6102891325753941,5.912687102504066
35,17.222125291053473,False,07/18/2018 05:19:51,19.020833333333336,1,1,5.111214708946527,1.0273803172800005,8.52738031728,1.039868237765361,2,END,22.738511836991215,23.13481239355754,01/23/2018 17:43:27,01/24/2018 03:14:07,0.0,0,0.3963005565663222,0.0,closed,SRTF,2,42,8,0.6102891325753941,5.912687102504066
38,20.268363165464397,False,07/21/2018 06:26:26,22.020833333333336,1,3,3.064976834535603,1.0213002912499984,8.521300291249998,1.108741366224201,7,END,28.381167262908402,28.80551641200518,01/29/2018 09:08:52,01/29/2018 19:19:56,2.33334,0,0.42434914909677557,2.33334,closed,SRTF,2,42,5,2.9562951126324952,8.537153246540782
38,20.268363165464397,False,07/21/2018 06:26:26,22.020833333333336,1,3,3.064976834535603,1.0213002912499984,8.521300291249998,1.108741366224201,5,Email,25.33334,25.6597807875111,01/26/2018 08:00:00,01/26/2018 15:50:05,0.413139664021742,0,0.32644078751110045,0.413139664021742,closed,SRTF,2,42,5,2.9562951126324952,8.537153246540782
38,20.268363165464397,False,07/21/2018 06:26:26,22.020833333333336,1,3,3.064976834535603,1.0213002912499984,8.521300291249998,1.108741366224201,4,Email,24.61431199669002,24.920200335978258,01/25/2018 14:44:36,01/25/2018 22:05:05,0.0,0,0.3058883392882394,0.0,closed,SRTF,2,42,5,2.9562951126324952,8.537153246540782
38,20.268363165464397,False,07/21/2018 06:26:26,22.020833333333336,1,3,3.064976834535603,1.0213002912499984,8.521300291249998,1.108741366224201,6,Email,25.6597807875111,26.047827262908402,01/26/2018 15:50:05,01/27/2018 01:08:52,0.0,0,0.38804647539730125,0.0,closed,SRTF,2,42,5,2.9562951126324952,8.537153246540782
38,20.268363165464397,False,07/21/2018 06:26:26,22.020833333333336,1,3,3.064976834535603,1.0213002912499984,8.521300291249998,1.108741366224201,2,Interaction,23.692701457019876,23.99441289135257,01/24/2018 16:37:29,01/24/2018 23:51:57,0.0,0,0.301711434332695,0.0,closed,SRTF,2,42,5,2.9562951126324952,8.537153246540782
38,20.268363165464397,False,07/21/2018 06:26:26,22.020833333333336,1,3,3.064976834535603,1.0213002912499984,8.521300291249998,1.108741366224201,1,Interaction,23.33334,23.692701457019876,01/24/2018 08:00:00,01/24/2018 16:37:29,0.1985276064424613,0,0.3593614570198754,0.1985276064424613,closed,SRTF,2,42,5,2.9562951126324952,8.537153246540782
38,20.268363165464397,False,07/21/2018 06:26:26,22.020833333333336,1,3,3.064976834535603,1.0213002912499984,8.521300291249998,1.108741366224201,3,Interaction,24.33334,24.61431199669002,01/25/2018 08:00:00,01/25/2018 14:44:36,0.3389271086474291,0,0.2809719966900211,0.3389271086474291,closed,SRTF,2,42,5,2.9562951126324952,8.537153246540782
41,22.078178339483543,False,07/23/2018 01:52:34,26.020833333333336,0,0,0.0,1.0520229691999994,8.5520229692,0.8018256435118184,1,Interaction,28.66441257600896,28.99630551143257,01/29/2018 15:56:45,01/29/2018 23:54:40,0.0,0,0.3318929354236092,0.0,assigned,SRTF,2,42,8,0.5260914078292824,8.054387867559978
41,22.078178339483543,False,07/23/2018 01:52:34,26.020833333333336,0,0,0.0,1.0520229691999994,8.5520229692,0.8018256435118184,2,Interaction,29.33334,29.694940595307262,01/30/2018 08:00:00,01/30/2018 16:40:42,0.3370344885674295,0,0.36160059530726135,0.3370344885674295,assigned,SRTF,2,42,8,0.5260914078292824,8.054387867559978
41,22.078178339483543,False,07/23/2018 01:52:34,26.020833333333336,0,0,0.0,1.0520229691999994,8.5520229692,0.8018256435118184,3,Email,29.694940595307262,30.13256620704352,01/30/2018 16:40:42,01/31/2018 03:10:53,0.0,0,0.4376256117362591,0.0,assigned,SRTF,2,42,8,0.5260914078292824,8.054387867559978
44,23.003436774551933,False,07/24/2018 00:04:56,24.020833333333336,0,9,1.5668739129244997,1.0582320143500006,8.55823201435,0.7509826878578796,3,Email,25.648058239672967,26.00818071219406,01/26/2018 15:33:12,01/27/2018 00:11:46,0.0,0,0.3601224725210945,0.0,closed,SRTF,2,42,9,1.515204690798436,5.6609758014570275
44,23.003436774551933,False,07/24/2018 00:04:56,24.020833333333336,0,9,1.5668739129244997,1.0582320143500006,8.55823201435,0.7509826878578796,1,Interaction,24.570310687476432,24.95874838100549,01/25/2018 13:41:14,01/25/2018 23:00:35,0.0,0,0.3884376935290557,0.0,closed,SRTF,2,42,9,1.515204690798436,5.6609758014570275
44,23.003436774551933,False,07/24/2018 00:04:56,24.020833333333336,0,9,1.5668739129244997,1.0582320143500006,8.55823201435,0.7509826878578796,2,Interaction,25.33334,25.648058239672967,01/26/2018 08:00:00,01/26/2018 15:33:12,0.3745916189945116,0,0.3147182396729671,0.3745916189945116,closed,SRTF,2,42,9,1.515204690798436,5.6609758014570275
44,23.003436774551933,False,07/24/2018 00:04:56,24.020833333333336,0,9,1.5668739129244997,1.0582320143500006,8.55823201435,0.7509826878578796,4,END,28.34152071219406,28.66441257600896,01/29/2018 08:11:47,01/29/2018 15:56:45,2.33334,0,0.3228918638149005,2.33334,closed,SRTF,2,42,9,1.515204690798436,5.6609758014570275
45,23.185312932852028,False,07/24/2018 04:26:51,26.020833333333336,1,7,0.0,1.0335248528700003,8.53352485287,0.9746072822614785,1,Interaction,29.33334,29.69728633158837,01/30/2018 08:00:00,01/30/2018 16:44:05,0.5278235879948208,0,0.36394633158837103,0.5278235879948208,assigned,SRTF,2,42,8,0.5475197029866852,6.9406179008976245
45,23.185312932852028,False,07/24/2018 04:26:51,26.020833333333336,1,7,0.0,1.0335248528700003,8.53352485287,0.9746072822614785,2,Email,29.69728633158837,30.125930833749653,01/30/2018 16:44:05,01/31/2018 03:01:20,0.0,0,0.428644502161283,0.0,assigned,SRTF,2,42,8,0.5475197029866852,6.9406179008976245
