case_id,case_arrival,burn_in_period,case_arrival_dt,case_assigned,resource,case_topic,initial_delay,est_NPS_priority,est_NPS,est_throughput_time,event_no,activity,activity_start,activity_end,activity_start_dt,activity_end_dt,activity_start_delay,activity_end_delay,duration,duration_delayed,case_status,F_priority_scheme,F_number_of_agents,seed,simulated_NPS,simulated_NPS_priority,simulated_throughput_time
7,2.76567294796963,False,07/03/2018 18:22:34,10.020833333333332,1,6,7.909279057997308,0.9470497876900001,8.44704978769,2.426003851333436,4,Email,14.343936848143933,14.686534242358299,01/15/2018 08:15:16,01/15/2018 16:28:36,2.33334,0,0.3425973942143648,2.33334,closed,LRTF,2,42,4,3.542900038444791,12.941096148043068
7,2.76567294796963,False,07/03/2018 18:22:34,10.020833333333332,1,6,7.909279057997308,0.9470497876900001,8.44704978769,2.426003851333436,6,END,15.33334,15.706769096012698,01/16/2018 08:00:00,01/16/2018 16:57:44,0.3806907309873718,0,0.3734290960126987,0.3806907309873718,closed,LRTF,2,42,4,3.542900038444791,12.941096148043068
7,2.76567294796963,False,07/03/2018 18:22:34,10.020833333333332,1,6,7.909279057997308,0.9470497876900001,8.44704978769,2.426003851333436,2,Email,11.33334,11.618233582350612,01/12/2018 08:00:00,01/12/2018 14:50:15,0.2117604251710577,0,0.2848935823506119,0.2117604251710577,closed,LRTF,2,42,4,3.542900038444791,12.941096148043068
7,2.76567294796963,False,07/03/2018 18:22:34,10.020833333333332,1,6,7.909279057997308,0.9470497876900001,8.44704978769,2.426003851333436,1,Interaction,10.674952005966938,11.121579574828942,01/11/2018 16:11:55,01/12/2018 02:55:04,0.0,0,0.4466275688620041,0.0,closed,LRTF,2,42,4,3.542900038444791,12.941096148043068
7,2.76567294796963,False,07/03/2018 18:22:34,10.020833333333332,1,6,7.909279057997308,0.9470497876900001,8.44704978769,2.426003851333436,3,Email,11.618233582350612,12.010596848143933,01/12/2018 14:50:15,01/13/2018 00:15:15,0.0,0,0.39236326579332037,0.0,closed,LRTF,2,42,4,3.542900038444791,12.941096148043068
8,2.8984656089722893,False,07/03/2018 21:33:47,4.020833333333334,1,2,4.525543713188423,0.9285194165799986,8.428519416579999,2.949472049634485,1,Interaction,7.424009322160712,7.861416194295372,01/08/2018 10:10:34,01/08/2018 20:40:26,2.33334,0,0.4374068721346597,2.33334,closed,LRTF,2,42,6,1.1255522997352498,7.776486396994649
8,2.8984656089722893,False,07/03/2018 21:33:47,4.020833333333334,1,2,4.525543713188423,0.9285194165799986,8.428519416579999,2.949472049634485,2,Email,8.33334,8.752052448049342,01/09/2018 08:00:00,01/09/2018 18:02:57,0.47192380570462805,0,0.41871244804934243,0.47192380570462805,closed,LRTF,2,42,6,1.1255522997352498,7.776486396994649
8,2.8984656089722893,False,07/03/2018 21:33:47,4.020833333333334,1,2,4.525543713188423,0.9285194165799986,8.428519416579999,2.949472049634485,3,Email,9.33334,9.714275335017755,01/10/2018 08:00:00,01/10/2018 17:08:33,0.5812875519506575,0,0.3809353350177542,0.5812875519506575,closed,LRTF,2,42,6,1.1255522997352498,7.776486396994649
8,2.8984656089722893,False,07/03/2018 21:33:47,4.020833333333334,1,2,4.525543713188423,0.9285194165799986,8.428519416579999,2.949472049634485,4,Email,9.714275335017755,10.032773552306622,01/10/2018 17:08:33,01/11/2018 00:47:11,0.0,0,0.3184982172888671,0.0,closed,LRTF,2,42,6,1.1255522997352498,7.776486396994649
8,2.8984656089722893,False,07/03/2018 21:33:47,4.020833333333334,1,2,4.525543713188423,0.9285194165799986,8.428519416579999,2.949472049634485,5,END,10.33334,10.674952005966938,01/11/2018 08:00:00,01/11/2018 16:11:55,0.30056644769337765,0,0.3416120059669378,0.30056644769337765,closed,LRTF,2,42,6,1.1255522997352498,7.776486396994649
11,3.982320879554598,False,07/04/2018 23:34:32,4.020833333333334,0,0,0.7222906045381694,0.91619809062,8.41619809062,3.35863575073434,3,Email,7.697880856023553,8.04772764101695,01/08/2018 16:44:56,01/09/2018 01:08:43,0.0,0,0.3498467849933969,0.0,closed,LRTF,2,42,3,4.112649615631603,4.625134246586343
11,3.982320879554598,False,07/04/2018 23:34:32,4.020833333333334,0,0,0.7222906045381694,0.91619809062,8.41619809062,3.35863575073434,4,END,8.33334,8.607455126140941,01/09/2018 08:00:00,01/09/2018 14:34:44,0.2856123589830502,0,0.2741151261409407,0.2856123589830502,closed,LRTF,2,42,3,4.112649615631603,4.625134246586343
