case_id,case_arrival,burn_in_period,case_arrival_dt,case_assigned,resource,case_topic,initial_delay,est_NPS_priority,est_NPS,est_throughput_time,event_no,activity,activity_start,activity_end,activity_start_dt,activity_end_dt,activity_start_delay,activity_end_delay,duration,duration_delayed,case_status,F_priority_scheme,F_number_of_agents,seed,simulated_NPS,simulated_NPS_priority,simulated_throughput_time
8,2.8984656089722893,False,07/03/2018 21:33:47,3.020833333333333,5,4,0.7726066866345445,0.9285194165799986,8.428519416579999,2.949472049634485,5,END,7.69504865180849,8.09992962907697,01/08/2018 16:40:52,01/09/2018 02:23:53,0.0,0,0.4048809772684794,0.0,closed,NPS,7,42,6,1.0009822029382294,5.20146402010468
9,3.125489903291915,False,07/04/2018 03:00:42,3.1354166666666647,2,2,0.5508363602819526,1.0397338980199997,8.53973389802,0.9128178975665663,5,END,8.33334,8.727330058277843,01/09/2018 08:00:00,01/09/2018 17:27:21,0.5304210836139263,0,0.39399005827784433,0.5304210836139263,closed,NPS,7,42,9,1.6484361565998782,5.601840154985928
9,3.125489903291915,False,07/04/2018 03:00:42,3.1354166666666647,2,2,0.5508363602819526,1.0397338980199997,8.53973389802,0.9128178975665663,4,Email,7.404924406287087,7.802918916386074,01/08/2018 09:43:05,01/08/2018 19:16:12,2.33334,0,0.39799451009898695,2.33334,closed,NPS,7,42,9,1.6484361565998782,5.601840154985928
9,3.125489903291915,False,07/04/2018 03:00:42,3.1354166666666647,2,2,0.5508363602819526,1.0397338980199997,8.53973389802,0.9128178975665663,1,Email,3.6763262635738676,4.035163553106393,01/04/2018 16:13:54,01/05/2018 00:50:38,0.0,0,0.35883728953252575,0.0,closed,NPS,7,42,9,1.6484361565998782,5.601840154985928
9,3.125489903291915,False,07/04/2018 03:00:42,3.1354166666666647,2,2,0.5508363602819526,1.0397338980199997,8.53973389802,0.9128178975665663,2,Email,4.33334,4.678913277317958,01/05/2018 08:00:00,01/05/2018 16:17:38,0.2981764468936066,0,0.34557327731795745,0.2981764468936066,closed,NPS,7,42,9,1.6484361565998782,5.601840154985928
9,3.125489903291915,False,07/04/2018 03:00:42,3.1354166666666647,2,2,0.5508363602819526,1.0397338980199997,8.53973389802,0.9128178975665663,3,Interaction,4.678913277317958,5.071584406287086,01/05/2018 16:17:38,01/06/2018 01:43:04,0.0,0,0.39267112896912887,0.0,closed,NPS,7,42,9,1.6484361565998782,5.601840154985928
10,3.1299610697851303,False,07/04/2018 03:07:08,3.1354166666666647,1,0,0.5615917703669155,1.0397338980199997,8.53973389802,0.9128178975665663,1,Email,3.691552840152046,4.1457339178596975,01/04/2018 16:35:50,01/05/2018 03:29:51,0.0,0,0.4541810777076514,0.0,closed,NPS,7,42,9,1.8654516083101722,1.966245365543963
10,3.1299610697851303,False,07/04/2018 03:07:08,3.1354166666666647,1,0,0.5615917703669155,1.0397338980199997,8.53973389802,0.9128178975665663,2,Email,4.33334,4.726711026283082,01/05/2018 08:00:00,01/05/2018 17:26:27,0.18760608214030255,0,0.39337102628308235,0.18760608214030255,closed,NPS,7,42,9,1.8654516083101722,1.966245365543963
10,3.1299610697851303,False,07/04/2018 03:07:08,3.1354166666666647,1,0,0.5615917703669155,1.0397338980199997,8.53973389802,0.9128178975665663,3,END,4.726711026283082,5.096206435329093,01/05/2018 17:26:27,01/06/2018 02:18:32,0.0,0,0.36949540904601086,0.0,closed,NPS,7,42,9,1.8654516083101722,1.966245365543963
11,3.982320879554598,False,07/04/2018 23:34:32,3.9895833333333193,4,0,0.3510191204454016,0.91619809062,8.41619809062,3.35863575073434,1,Interaction,4.33334,4.577081780541904,01/05/2018 08:00:00,01/05/2018 13:50:59,0.3412513273355778,0,0.24374178054190407,0.3412513273355778,closed,NPS,7,42,3,4.101626058519497,3.904380421715708
